A2662,ms palya mohammad sab palya beside state bank atm
A5019,ms palya muneshwara layout beside open area
A2477,ms ramaiah hospital new bel road devasandra beside open area
A4708,mudalayyanadoddi
A1805,muddaiahnapalya mallathhalli aralimara
A1581,muddana palya
A454,muddana palya in front of revana siddeshwara provision store
A2236,muddana palya opposite of revana siddeshwara provision store
A5032,muddayyanapalya opposite of govt. school
A1704,mudla palya in front of veeranjaneya swamy temple
A4738,mugabala
A4751,mugabala mugabala in front of chandanas bekary
A2005,mugaluru
A3950,mugaluru anekal taluk in front of sri bete venkateshwara swamy temple
A3213,mukkodlu mukkodlu in front of kabalamma temple
A4083,mukkodlu muni nagara opposite of maramma temple
A4889,mukthinaga temple cross ramohalli opposite of rose nursery
A4567,mullur mulluru  balagere-east taluk opposite of ashwatha katte
A4596,mullur mulluru in front of water tank
A831,multiplex marathahalli marathahalli beside prestige tech park
A2190,multiplex marathahalli marathahalli in front of staples
A2706,muneshawara temple
A2370,muneshwara block muneshwara block beside prabhu bhavan sweets
A644,muneshwara block muneshwara block beside sohan enterprises
A4890,muneshwara block muneshwara block beside tejashwini juice & chats
A3244,muneshwara layout muneshwara layout  karubele in front of santosh stores
A5193,muneshwara layout ramamurthi nagara in front of j.m.j.cyber center
A3498,muneshwara layout ramamurthi nagara opposite of j.m.j.cyber center
A2537,muneshwara nagara kerekodi hosakere halli kerekodi in front of ramanjaneya temple
A4891,muneshwara nagara kerekodi hoskerehalli in front of sri sai rama condiments
A1095,muneshwara temple
A2308,muneshwara temple anjanapura opposite of chamundeshwari temple
A3733,muneshwara temple halehalli & anekal taluk behind sri muneshwara swamy temple
A3628,muneshwara temple sadgunte palya beside chousia iti polytechnic college
A1952,muneshwara temple sadgunte palya opposite of chousia iti polytechnic college
A144,muneshwaranagara nandini layout nandini layout beside nandini layout slum quarters
A865,muneshwaranagara nandini layout nandini layout in front of ranganatha swamy kabbina mandi
A4223,munikondappa badavane
A4079,muninagara in front of government higher primary school
A4073,muninagara muni nagara in front of maramma temple
A1937,munireddy palya
A46,munireddy palya jc nagar
A1199,munish hospital
A5208,muniswamappa layout
A3663,muniswera devastanna
A5127,munnekolalu cross
A5128,munnekolalu marathahalli opposite of suryanaryana navagraha temple
A3957,munnekolalu munnekolala  marathahalli post beside suryanaryana navagraha temple
A4251,muppadighatta opposite of ashwatha katte
A2493,murgeshpalya
A2241,murgeshpalya opp.sir mv collage
A2928,murgeshpalya opp.total mall
A1452,museum kasturba road
A178,museum kasturba road in fornt of ub tower
A3923,museum kasturba road opposite of ub tower
A326,muslim colony
A2832,muslim colony kadugondanahalli
A4364,muslim colony kadugondanahalli bilal nagara in front of j-iyengar bakery
A4340,muthagadahalli cross madappanahalli in front of open area
A4654,muthanallur anekal taluk opposite of veterinary hospital
A2325,muthanallur circle muthanalluru-anekal taluk near annapoorneshwari bakery
A2655,muthkur cross hesaraghatta muthkuru cross beside open area
A4306,muthkur hesaraghatta muthkuru beside open area
A4231,muthkur hesaraghatta muthkuru beside residential area
A5021,muthkur hesaraghatta muthkuru cross beside open area
A5144,muthkuru
A4577,muthkuru muthkuru in front of gagan textiles
A3596,muthkuru opposite of mariyamma temple
A4575,muthsandra
A2486,muthsandra in front of vinayaka temple
A2484,muthsandra opposite of vinayaka temple
A3599,muthugadahalli
A4059,muthugadahalli cross
A3946,muthugadahalli muthakadahalli in front of govt. milk diry
A4173,muthurayana pura in front of muthuraya swamy temple
A666,muthurayana pura opposite of muthuraya swamy temple
A4179,muthurayanagudi palya in front of government primary school
A3972,muthurayanaswami temple
A4052,muthurayapura cross bettahalli kaval beside open area
A4066,muthurayapura cross muturayanapura beside open area
A4067,muthurayapura muthurayanpura in front of government primary school
A4684,muthurayaswamy doddi cross
A1124,muthyalamadu cross opp to burial ground
A856,muthyalanagara jalahalli beside kiran super bazaar
A1173,muthyalangra jalahalli beside bajery
A4946,muthyalaya nagar cross mathikere  choudeshwari bus stop in front of friends driving school
A2871,muthyalaya nagar cross mathikere  choudeshwari bus stop opposite of friends driving school
A2870,muthyalaya nagar muthyala nagara  near mathikere beside muthyalamma temple
A4616,muttana halli sarjapura hobli  anekal taluk beside govt junior primary school
A3701,muttanallur anekal taluk opposite of milk dairy
A2267,muttanallur cross muthanalluru in front of r.r.wines
A3700,muttanallur cross muthanalluru opposite of reddy military katte
A2527,muttanalluru muttanallur
A2730,muttugada halli chikka jala muthugadahalli in front of residential area
A4381,muttugada halli chikka jala muttagadhalli at residential area
A4892,muttugadahalli linganahalli in front of pujamma temple
A4685,mutturayanaswamy doddi
A681,mutturayaswamy temple magadi road
A2708,mutyanalluru circle
A923,mvj college opposite of enchanted woods
A537,mvj college opposite of m.j.v.engineering college
A4505,mvj medical hospital
A1457,mylanahalli
A565,mylanahalli  mylanahalli beside open area
A5317,mylanahalli chikka jala in front of government school
A4898,mylanahalli chikka jala opposite of government school
A4897,mylanahalli cross
A566,mylanahalli cross mylanahalli beside open area
A4896,mylanahalli mylanahalli in front of govt. hospital
A4810,mylappanahalli cross mylappana halli beside govt. primary school
A4303,mylappanahalli madappanahalli beside open area
A4746,mylapura
A4749,mylapura gate mylapura in front of shreenidhi sagar
A4620,mylasandra
A1159,mylasandra cross
A280,mylasandra gate
A744,mysore bank
A791,mysore bank vasantha nagara beside all india council for technical
A1780,mysore lamps malleshwaram beside  mysore lamps factory
A3116,mysore lamps malleshwaram opposite of mysore lamps factory
A4417,naduvatti colony nadavathi in front of ashwatha katte
A2586,naduvatti colony nadavathi opposite of ashwatha katte
A4899,naduvatti nadavathi in front of govt.school
A3519,naduvatti nadavathi in front of govt.veterinary hospital
A3578,naduvatti nadavathi opposite of anjaneya temple
A2585,naduvatti nadavathi opposite of govt.school
A812,naga talkies beside drain
A4289,nagadasanahalli nagadasana halli in front of govt. school
A1160,nagadevanahalli rr temple nagadevanahalli beside s.l.v.glass & ply woods
A882,nagadevanahalli rr temple nagadevanahalli beside sri krupa education center & ss tiles sanitary ware
A2682,nagagondanahalli
A2167,nagaland circle jalahalli beside park
A1514,nagaland circle jalahalli opposite of bel quarters
A3931,nagamangala nagamangala beside residential area nagamangala
A4390,nagamangala nagamangala in front of govt. school
A3973,nagammana doddi
A3595,naganaikna kote in front of nilagiri thopu
A4547,naganayakana kote  naganayakana kote in front of govt. school
A4546,naganayakana kote cross beside yellamma temple
A4679,naganayakanahalli anekal taluk beside government senior primary school
A3997,naganayakanahalli naganayakana halli opposite of govt.higher primary school
A5156,nagapura mahalakshmipuram in front of raghavendra clinic
A1884,nagapura mahalakshmipuram opposite of the banglore city co-operative bank
A1319,nagarabhavi 12th block
A3256,nagarabhavi 12th block nagarabhavi in front of astra cafe
A306,nagarabhavi 12th block nagarabhavi opposite of bharathiya state bank
A2823,nagarabhavi 1st stage 3rd block
A4910,nagarabhavi 9th block
A1168,nagarabhavi bda complex nagarabhavi 2nd stage beside adeshwar electro world
A871,nagarabhavi bda complex nagarabhavi 2nd stage beside bda complex nagarabhavi
A307,nagarabhavi circle chandra layout beside open area  near sri balaji senate
A1808,nagarabhavi circle nagarabhavi beside k.n.n.complex
A3235,nagarabhavi circle nagarabhavi opposite of padmashree b.ed college
A3236,nagarabhavi village nagarabhavi beside dental medical care
A137,nagarabhavi village nagarabhavi in front of advaith medical care
A4912,nagarabhavi village nagarabhavi village beside danvanthari homeo clinic
A4990,nagarabhavi village nagarabhavi village opposite of bake land bakery
A2140,nagarbhavi bda 2nd block
A334,nagarbhavi circle nagarabhavi circle opposite of durga parameshwari hotel
A3454,nagaresha nagenahalli dinne n.nagenahalli beside singh provision store
A1844,nagaroor cross nagararu beside open area
A1773,nagasandra circle basavanagudi beside prosper park appartment
A1311,nagasandra circle basavanagudi beside shringara sagar jewellery
A2232,nagasandra cross nagasandra cross beside annapoorneshwari traders
A3341,nagasandra cross nagasandra cross beside dhanvantri scan center
A3,nagasandra cross nagasandra cross beside sridevi enterprises
A4263,nagasandra nagasandra beside kavya digital studio & colour lab
A3342,nagasandra nagasandra beside s.l.v.gents beauty parlour
A2231,nagasandra nagasandra beside sri maruthi cake corner and chats
A3071,nagasandra palya nagasandra palya beside maramma temple
A1720,nagashettyhalli nagashettyhalli beside arali katte
A2049,nagashettyhalli nagashettyhalli beside maramma temple
A5030,nagavara
A162,nagavara junction
A2174,nagavara junction nagavara in front of hotel reddys restaurant  j.b.j.complex
A163,nagavara nagavara in front of anagha bakery
A2836,nagavara nagavara in front of vasavi general stores
A4717,nagayyanadoddi
A4019,nagegowdana palya cross talaguta pura beside open area
A4020,nagegowdana palya nagegowdana palya in front of door no-62
A1872,nagenahalli gate beside open area
A496,nagenahalli gate in front of hunasemara
A4286,nagenahalli gate nagenahalli beside open area
A4287,nagenahalli nagadasanahalli nagenahalli in front of sri rama temple
A3337,nagenahalli near byranayakanahalli railway station
A645,nagendra block banashankari 3rd stage nagendra block
A3091,nagendra block banashankari 3rd stage nagendra block beside swastik hard ware
A5131,nagnatha pura
A1621,nalku kamba gudimavu village beside sri lakshmi provision store
A3905,nalku kamba gudimavu village opposite of sri lakshmi provision stores
A3193,nallakkanadoddi
A3023,nallakkanadoddi cross gulakamale beside cadabam's
A4081,nallakkanadoddi nalakkan doddi in front of government primary school
A4489,nallur nalluru in front of lakshmi vekateshwara sweets
A3622,nallurahalli whitefield beside ashwatha katte(left side)
A4976,nalluru cross hosa nalluru beside mookambika brick works
A934,nanda talkies
A4867,nandagokula nagara
A4526,nandagudi
A2752,nandashree choultry hosakote in front of nandashree choultry
A2310,nandhi garden avalahalli in front of promac engineering industries limited
A2408,nandhini layout bus station nandini layout beside bmtc main bus stand
A2849,nandhini layout quaters
A1209,nandi garden
A5049,nandini layout quarters
A2361,nandini talkies mahalakshmipuram opposite of udupi upahara
A5300,nanjappa circle
A1768,nanjappa circle shanthi nagara oppostie of karnataka housing association
A1517,nanjappa circle vidyaranyapura beside j.k.mart
A2165,nanjappa circle vidyaranyapura beside open area
A4628,nanjapura
A4627,nanjapura cross
A4635,nanjapura cross jigani hubli beside open area
A2539,nanjundeshwara traders
A788,nanjundeswara traders banashankari 3rd stage beside coffee day
A4673,narasapura attibele hobli opposite of sri chowdeshwari devi temple & ashwata katte
A3263,narasipura
A2429,narasipura narasipura in front of govt. primary school
A2268,narayana ghatta anekal taluk in front of ashwatha katte
A3699,narayana ghatta anekal taluk opposite of ashwatha katte
A4089,narayana nagara narayana nagara in front of b.d.a.park
A4799,narayana rao palya in front of over head tank
A1796,narayanappa shettipalya 18th cross
A5100,narayanapura beside general store
A4957,narayanapura beside residential area
A158,narayanapura cross
A5240,narayanapura cross hegde nagara beside jamia residential school
A4009,narayanapura narayanapura beside lakshmi temple
A3513,narayankere in front of govt.school
A4442,narayankere opposite of govt. school
A810,national college
A2042,national college basavanagudi shankarapuram in front of national high school
